Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS14X10X.625,HSS14X10X5/8,–,93.34,0.000,25.7,–,–,14.0,12.3,–,–,–,10.0,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,21.1,–,687,120,98.2,5.17,407,95.1,81.5,3.98,–,–,–,832,–,146,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X15.9,HSS355.6X254X15.9,139,16600,–,–,356,312,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,21.1,–,286,1970,1610,131,169,1560,1340,101,–,–,–,346000,–,2390,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X14X.375,HSS24X14X3/8,–,93.83,0.290,25.7,–,–,24.0,23.0,–,–,–,14.0,13.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,37.1,–,65.8,–,2060,207,171,8.94,902,143,129,5.92,–,–,–,1970,–,225,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X355.6X9.5,HSS609.6X355.6X9.5,140,16600,–,–,610,584,–,–,–,356,330,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,37.1,–,65.8,–,857,3390,2800,227,375,2340,2110,150,–,–,–,820000,–,3690,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X16X.375,HSS22X16X3/8,–,93.83,0.000,25.7,–,–,22.0,21.0,–,–,–,16.0,15.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,42.8,–,60.0,–,1830,197,167,8.44,1130,159,141,6.63,–,–,–,2170,–,236,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X406.4X9.5,HSS558.8X406.4X9.5,140,16600,–,–,559,533,–,–,–,406,381,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,42.8,–,60.0,–,762,3230,2740,214,470,2610,2310,168,–,–,–,903000,–,3870,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X16X.375,HSS24X16X3/8,–,98.94,2.730,27.1,–,–,24.0,23.0,–,–,–,16.0,15.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,42.8,–,65.8,–,2250,223,188,9.12,1210,169,152,6.69,–,–,–,2460,–,258,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X406.4X9.5,HSS609.6X406.4X9.5,147,17500,–,–,610,584,–,–,–,406,381,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,42.8,–,65.8,–,937,3650,3080,232,504,2770,2490,170,–,–,–,1020000,–,4230,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X18X.375,HSS22X18X3/8,–,98.94,0.000,27.1,–,–,22.0,21.0,–,–,–,18.0,17.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,48.6,–,60.0,–,2000,212,182,8.58,1470,185,164,7.37,–,–,–,2620,–,267,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X457.2X9.5,HSS558.8X457.2X9.5,147,17500,–,–,559,533,–,–,–,457,432,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,48.6,–,60.0,–,832,3470,2980,218,612,3030,2690,187,–,–,–,1090000,–,4380,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X6X.625,HSS20X6X5/8,–,101.85,2.910,28.0,–,–,20.0,18.3,–,–,–,6.00,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,31.4,–,1220,162,122,6.60,175,67.3,58.4,2.50,–,–,–,528,–,122,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X152.4X15.9,HSS508X152.4X15.9,152,18100,–,–,508,465,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,31.4,–,508,2650,2000,168,72.8,1100,957,63.5,–,–,–,220000,–,2000,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X8X.625,HSS18X8X5/8,–,101.85,0.000,28.0,–,–,18.0,16.3,–,–,–,8.00,6.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,10.8,–,28.0,–,1100,156,122,6.27,306,87.8,76.6,3.31,–,–,–,797,–,149,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X203.2X15.9,HSS457.2X203.2X15.9,152,18100,–,–,457,414,–,–,–,203,159,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,10.8,–,28.0,–,458,2560,2000,159,127,1440,1260,84.1,–,–,–,332000,–,2440,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X10X.625,HSS16X10X5/8,–,101.85,0.000,28.0,–,–,16.0,14.3,–,–,–,10.0,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,24.5,–,953,147,119,5.84,459,106,91.8,4.05,–,–,–,1010,–,168,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X254X15.9,HSS406.4X254X15.9,152,18100,–,–,406,363,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,24.5,–,397,2410,1950,148,191,1740,1500,103,–,–,–,420000,–,2750,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.625,HSS14X12X5/8,–,101.85,0.000,28.0,–,–,14.0,12.3,–,–,–,12.0,10.3,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,17.7,–,21.1,–,792,135,113,5.32,624,122,104,4.72,–,–,–,1120,–,177,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X15.9,HSS355.6X304.8X15.9,152,18100,–,–,356,312,–,–,–,305,262,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,17.7,–,21.1,–,330,2210,1850,135,260,2000,1700,120,–,–,–,466000,–,2900,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X8X.500,HSS24X8X1/2,–,103.30,0.300,28.3,–,–,24.0,22.6,–,–,–,8.00,6.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,14.2,–,48.6,–,1900,205,159,8.19,336,93.5,84.0,3.44,–,–,–,955,–,165,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X203.2X12.7,HSS609.6X203.2X12.7,154,18300,–,–,610,574,–,–,–,203,168,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,14.2,–,48.6,–,791,3360,2610,208,140,1530,1380,87.4,–,–,–,398000,–,2700,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X10X.500,HSS22X10X1/2,–,103.30,0.000,28.3,–,–,22.0,20.6,–,–,–,10.0,8.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,18.5,–,44.3,–,1740,197,158,7.83,510,114,102,4.24,–,–,–,1280,–,191,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X254X12.7,HSS558.8X254X12.7,154,18300,–,–,559,523,–,–,–,254,219,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,18.5,–,44.3,–,724,3230,2590,199,212,1870,1670,108,–,–,–,533000,–,3130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X12X.500,HSS20X12X1/2,–,103.30,0.000,28.3,–,–,20.0,18.6,–,–,–,12.0,10.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,22.8,–,40.0,–,1550,188,155,7.39,705,132,117,4.99,–,–,–,1540,–,209,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X304.8X12.7,HSS508X304.8X12.7,153,18300,–,–,508,472,–,–,–,305,269,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,22.8,–,40.0,–,645,3080,2540,188,293,2160,1920,127,–,–,–,641000,–,3420,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X18X.375,HSS24X18X3/8,–,104.04,0.040,28.5,–,–,24.0,23.0,–,–,–,18.0,17.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,48.6,–,65.8,–,2450,240,204,9.27,1580,197,176,7.45,–,–,–,2970,–,291,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X457.2X9.5,HSS609.6X457.2X9.5,155,18400,–,–,610,584,–,–,–,457,432,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,48.6,–,65.8,–,1020,3930,3340,235,658,3230,2880,189,–,–,–,1240000,–,4770,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X20X.375,HSS22X20X3/8,–,104.04,0.000,28.5,–,–,22.0,21.0,–,–,–,20.0,19.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,54.3,–,60.0,–,2160,227,196,8.71,1870,213,187,8.10,–,–,–,3090,–,297,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X508X9.5,HSS558.8X508X9.5,155,18400,–,–,559,533,–,–,–,508,483,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,54.3,–,60.0,–,899,3720,3210,221,778,3490,3060,206,–,–,–,1290000,–,4870,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X20X.375,HSS24X20X3/8,–,109.15,2.920,29.9,–,–,24.0,23.0,–,–,–,20.0,19.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,54.3,–,65.8,–,2640,256,220,9.40,2000,226,200,8.19,–,–,–,3510,–,324,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X508X9.5,HSS609.6X508X9.5,162,19300,–,–,610,584,–,–,–,508,483,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,54.3,–,65.8,–,1100,4200,3610,239,832,3700,3280,208,–,–,–,1460000,–,5310,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X6X.750,HSS18X6X3/4,–,109.91,0.760,30.3,–,–,18.0,15.9,–,–,–,6.00,3.91,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,5.60,–,22.8,–,1060,158,118,5.92,179,70.4,59.6,2.43,–,–,–,530,–,127,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X152.4X19.0,HSS457.2X152.4X19.0,164,19500,–,–,457,404,–,–,–,152,99.3,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,5.60,–,22.8,–,441,2590,1930,150,74.5,1150,977,61.7,–,–,–,221000,–,2080,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X8X.750,HSS16X8X3/4,–,109.91,0.000,30.3,–,–,16.0,13.9,–,–,–,8.00,5.91,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,8.46,–,19.9,–,939,150,117,5.57,314,91.9,78.4,3.22,–,–,–,790,–,155,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X203.2X19.0,HSS406.4X203.2X19.0,164,19500,–,–,406,353,–,–,–,203,150,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,8.46,–,19.9,–,391,2460,1920,141,131,1510,1280,81.8,–,–,–,329000,–,2540,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.750,HSS14X10X3/4,–,109.91,0.000,30.3,–,–,14.0,11.9,–,–,–,10.0,7.91,–,–,–,–,–,–,–,0.750,0.698,–,–,–,–,–,–,–,–,–,–,11.3,–,17.1,–,792,140,113,5.11,468,111,93.6,3.93,–,–,–,970,–,171,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X19.0,HSS355.6X254X19.0,164,19500,–,–,356,302,–,–,–,254,201,–,–,–,–,–,–,–,19.1,17.7,–,–,–,–,–,–,–,–,–,–,11.3,–,17.1,–,330,2290,1850,130,195,1820,1530,99.8,–,–,–,404000,–,2800,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X8X.625,HSS20X8X5/8,–,110.36,0.450,30.3,–,–,20.0,18.3,–,–,–,8.00,6.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,10.8,–,31.4,–,1440,185,144,6.89,338,96.4,84.6,3.34,–,–,–,916,–,167,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X203.2X15.9,HSS508X203.2X15.9,164,19500,–,–,508,465,–,–,–,203,159,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,10.8,–,31.4,–,599,3030,2360,175,141,1580,1390,84.8,–,–,–,381000,–,2740,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X10X.625,HSS18X10X5/8,–,110.36,0.000,30.3,–,–,18.0,16.3,–,–,–,10.0,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,28.0,–,1280,176,142,6.49,511,117,102,4.10,–,–,–,1190,–,190,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X254X15.9,HSS457.2X254X15.9,164,19500,–,–,457,414,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,28.0,–,533,2880,2330,165,213,1920,1670,104,–,–,–,495000,–,3110,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X12X.625,HSS16X12X5/8,–,110.36,0.000,30.3,–,–,16.0,14.3,–,–,–,12.0,10.3,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,17.7,–,24.5,–,1090,165,136,6.00,700,135,117,4.80,–,–,–,1370,–,204,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X304.8X15.9,HSS406.4X304.8X15.9,164,19500,–,–,406,363,–,–,–,305,262,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,17.7,–,24.5,–,454,2700,2230,152,291,2210,1920,122,–,–,–,570000,–,3340,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X12X.500,HSS24X12X1/2,–,116.91,0.820,32.1,–,–,24.0,22.6,–,–,–,12.0,10.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,22.8,–,48.6,–,2420,248,202,8.68,829,154,138,5.08,–,–,–,1980,–,252,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X304.8X12.7,HSS609.6X304.8X12.7,174,20700,–,–,610,574,–,–,–,305,269,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,22.8,–,48.6,–,1010,4060,3310,220,345,2520,2260,129,–,–,–,824000,–,4130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X14X.500,HSS22X14X1/2,–,116.91,0.000,32.1,–,–,22.0,20.6,–,–,–,14.0,12.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,27.1,–,44.3,–,2170,237,197,8.22,1080,174,155,5.81,–,–,–,2290,–,271,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X355.6X12.7,HSS558.8X355.6X12.7,174,20700,–,–,559,523,–,–,–,356,320,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,27.1,–,44.3,–,903,3880,3230,209,450,2850,2540,148,–,–,–,953000,–,4440,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X16X.500,HSS20X16X1/2,–,116.91,0.000,32.1,–,–,20.0,18.6,–,–,–,16.0,14.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,31.4,–,40.0,–,1900,224,190,7.70,1350,193,169,6.50,–,–,–,2480,–,282,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X406.4X12.7,HSS508X406.4X12.7,174,20700,–,–,508,472,–,–,–,406,371,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,31.4,–,40.0,–,791,3670,3110,196,562,3160,2770,165,–,–,–,1030000,–,4620,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X14X.500,HSS24X14X1/2,–,123.71,0.940,33.9,–,–,24.0,22.6,–,–,–,14.0,12.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,27.1,–,48.6,–,2680,270,223,8.88,1170,187,167,5.87,–,–,–,2580,–,296,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X355.6X12.7,HSS609.6X355.6X12.7,184,21900,–,–,610,574,–,–,–,356,320,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,27.1,–,48.6,–,1120,4420,3650,226,487,3060,2740,149,–,–,–,1070000,–,4850,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X16X.500,HSS22X16X1/2,–,123.71,0.000,33.9,–,–,22.0,20.6,–,–,–,16.0,14.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,31.4,–,44.3,–,2380,257,217,8.38,1470,207,183,6.57,–,–,–,2850,–,311,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X406.4X12.7,HSS558.8X406.4X12.7,184,21900,–,–,559,523,–,–,–,406,371,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,31.4,–,44.3,–,991,4210,3560,213,612,3390,3000,167,–,–,–,1190000,–,5100,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X8X.875,HSS16X8X7/8,–,125.79,0.180,34.7,–,–,16.0,13.6,–,–,–,8.00,5.56,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,6.83,–,16.7,–,1050,170,131,5.50,348,104,87.0,3.17,–,–,–,888,–,176,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X203.2X22.2,HSS406.4X203.2X22.2,187,22400,–,–,406,345,–,–,–,203,141,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,6.83,–,16.7,–,437,2790,2150,140,145,1700,1430,80.5,–,–,–,370000,–,2880,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.875,HSS14X10X7/8,–,125.79,0.000,34.7,–,–,14.0,11.6,–,–,–,10.0,7.56,–,–,–,–,–,–,–,0.875,0.814,–,–,–,–,–,–,–,–,–,–,9.29,–,14.2,–,886,158,127,5.05,522,125,104,3.88,–,–,–,1100,–,195,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X22.2,HSS355.6X254X22.2,187,22400,–,–,356,295,–,–,–,254,192,–,–,–,–,–,–,–,22.2,20.7,–,–,–,–,–,–,–,–,–,–,9.29,–,14.2,–,369,2590,2080,128,217,2050,1700,98.6,–,–,–,458000,–,3200,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X10X.625,HSS22X10X5/8,–,127.37,1.580,35.0,–,–,22.0,20.3,–,–,–,10.0,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,34.9,–,2110,241,191,7.76,614,139,123,4.19,–,–,–,1560,–,234,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X254X15.9,HSS558.8X254X15.9,190,22600,–,–,559,516,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,34.9,–,878,3950,3130,197,256,2280,2020,106,–,–,–,649000,–,3830,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
